KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/vmsproxy.sys,2024-06-30 15:47:46,2085-12-26 01:42:38,2024-06-29 04:51:24,vmsproxy.sys,True,True,True,89744,Microsoft Corporation,605e1e0e09b6741a8946d266d3eb027b23c35408,,8651034,10.0.22621.3593,61440,,Microsoft® Windows® Operating System,10.0.22621.3593,vmsproxy,
c:/windows/system32/drivers/vmsproxyhnic.sys,2024-06-30 15:47:46,2032-09-27 12:27:46,2024-06-29 04:51:24,vmsproxyhnic.sys,True,True,True,99883,Microsoft Corporation,cdcf69f0eedde3ff12ba075d32bc69e0051978a3,,8651034,10.0.22621.3593,65536,,Microsoft® Windows® Operating System,10.0.22621.3593,vmsnpxy,
c:/windows/system32/drivers/vmstorfl.sys,2024-06-30 15:47:46,1990-08-20 07:43:15,2022-05-07 05:20:16,vmstorfl.sys,True,True,True,136498,Microsoft Corporation,4cfb79b5bdac703d2d2023ec00a60795128a8001,,8650778,10.0.22621.1,77824,,Microsoft® Windows® Operating System,10.0.22621.1,storflt,1.15
c:/windows/system32/drivers/vmswitch.sys,2024-06-30 15:47:46,2080-03-01 23:00:33,2024-06-29 04:51:24,vmswitch.sys,True,True,True,2720859,Microsoft Corporation,e79760c0cbdaa85353835beea8165f7ad5b20890,,8650778,10.0.22621.3733,2752512,,Microsoft® Windows® Operating System,10.0.22621.1,vmsp,
c:/windows/system32/drivers/vmx86.sys,2024-06-30 15:47:46,2023-01-11 07:05:29,2024-02-12 09:44:02,vmx86.sys,False,True,True,108050,"VMware, Inc.",aa6ee9d5798254b715ba1ac254ee11cbd70df864,,262218,17.0.0.0,143360,,VMware kernel driver,17.0.0.0 build-21101281,vmx86,
c:/windows/system32/drivers/volmgr.sys,2024-06-30 15:47:46,1984-01-16 22:44:22,2024-05-23 02:17:15,volmgr.sys,True,True,True,184698,Microsoft Corporation,42917a38b5add251a49af10f30f7f4030617d67e,volmgr.inf_amd64_21ae2a6342fef7fb,8651034,10.0.22621.2506,114688,volmgr.inf,Microsoft® Windows® Operating System,10.0.22621.2506,volmgr,
c:/windows/system32/drivers/volmgrx.sys,2024-06-30 15:47:46,2086-04-21 02:10:42,2022-05-07 05:20:03,volmgrx.sys,True,True,True,477912,Microsoft Corporation,67c4ea1e267dfac82eafd7a96200260d17ecfa76,,8651034,10.0.22621.1,409600,,Microsoft® Windows® Operating System,10.0.22621.1,volmgrx,
c:/windows/system32/drivers/volsnap.sys,2024-06-30 15:47:46,2026-01-03 00:37:59,2024-05-23 02:17:23,volsnap.sys,True,True,True,491468,Microsoft Corporation,2d9ee9255d3f8635758f759b77e70b329daba434,,8651034,10.0.22621.2506,458752,,Microsoft® Windows® Operating System,10.0.22621.1,volsnap,
c:/windows/system32/drivers/volume.sys,2024-06-30 15:47:46,1980-02-26 00:18:13,2022-05-07 05:19:03,volume.sys,True,True,True,79339,Microsoft Corporation,803c184b5d49f076175a9fe89b19580fb6227aa0,volume.inf_amd64_6db68405d3b1c7d6,8651034,10.0.22621.1,45056,volume.inf,Microsoft® Windows® Operating System,10.0.22621.1,volume,
c:/windows/system32/drivers/vpci.sys,2024-06-30 15:47:46,2028-11-04 22:20:15,2024-06-25 07:56:58,vpci.sys,True,True,True,165325,Microsoft Corporation,361ab70130b872956879826dc87ae23d18f2a3ec,,8650778,10.0.22621.3374,110592,,Microsoft® Windows® Operating System,10.0.22621.3374,vpci,1.15
c:/windows/system32/drivers/vpcivsp.sys,2024-06-30 15:47:46,1972-06-04 18:47:25,2024-06-29 04:51:23,vpcivsp.sys,True,True,True,278601,Microsoft Corporation,15c6a408ba20ed1f89d37043f190615ee92d438b,wvpcivsp.inf_amd64_64f4cef7e2f69d63,8650778,10.0.22621.3672,233472,wvpcivsp.inf,Microsoft® Windows® Operating System,10.0.22621.3672,vpcivsp,1.15
c:/windows/system32/drivers/vsmraid.sys,2024-06-30 15:47:46,2014-04-22 19:21:41,2022-05-07 05:19:04,vsmraid.sys,True,True,True,180298,"VIA Technologies Inc.,Ltd",40fb9fb70de34bdc236bf8ac8f710657e499a3d7,,8650778,7.0.9600.6352,176128,,VIA RAID driver,"7.0.9600,6352",vsmraid,
c:/windows/system32/drivers/vsock.sys,2024-06-30 15:47:46,2021-11-22 02:22:26,2023-06-14 10:26:34,vsock.sys,False,True,True,145771,"VMware, Inc.",bf00ebb018e9b0fe63ef3af971ab395fc0ecb7f1,,262474,9.8.19.0,98304,,VMware vSockets Service,9.8.19.0 build-18956547,vsock,
c:/windows/system32/drivers/vstxraid.sys,2024-06-30 15:47:46,2013-01-21 19:00:28,2022-05-07 05:19:04,vstxraid.sys,True,True,True,350857,VIA Corporation,02cc38ea1815274150b8a380759424b457435217,,8650778,8.0.9200.8110,319488,,VIA StorX RAID Controller Driver,8.0.9200.8110,vstxraid,
c:/windows/system32/drivers/vwifibus.sys,2024-06-30 15:47:46,2016-08-19 13:48:47,2022-05-07 05:19:11,vwifibus.sys,True,True,True,121616,Microsoft Corporation,3946849831bdcf365fa1fa4096c844a2e95c8466,,8650778,10.0.22621.1,65536,,Microsoft® Windows® Operating System,10.0.22621.1,vwifibus,1.15
c:/windows/system32/drivers/vwififlt.sys,2024-06-30 15:47:46,2015-02-01 23:20:42,2022-05-07 05:19:11,vwififlt.sys,True,True,True,125158,Microsoft Corporation,10974e3103a0b2bb2199c174bf4d7bd5956602d2,,8650778,10.0.22621.1,110592,,Microsoft® Windows® Operating System,10.0.22621.1,vwififlt,
c:/windows/system32/drivers/vwifimp.sys,2024-06-30 15:47:46,2009-12-24 09:50:35,2022-05-07 05:19:11,vwifimp.sys,True,True,True,144156,Microsoft Corporation,f1077579ce523c8a5b677d768a77befc94961f84,netvwifimp.inf_amd64_ba4c7915b9b20a9a,8650778,10.0.22621.1,86016,netvwifimp.inf,Microsoft® Windows® Operating System,10.0.22621.1,vwifimp,
c:/windows/system32/drivers/wacompen.sys,2024-06-30 15:47:46,2014-06-24 13:20:07,2022-05-07 05:19:03,wacompen.sys,True,True,True,119731,Microsoft Corporation,619ef4d5cfc7d42628d1e83293853a958653414e,,8650778,10.0.22621.1,65536,,Microsoft® Windows® Operating System,10.0.22621.1,wacompen,
c:/windows/system32/drivers/wanarp.sys,2024-06-30 15:47:46,2021-12-07 06:24:21,2024-05-23 02:17:58,wanarp.sys,True,True,True,173106,Microsoft Corporation,20c88542d2ee495687b07333ea74bf252698c814,,8650778,10.0.22621.2506,126976,,Microsoft® Windows® Operating System,10.0.22621.2506,wanarp,
c:/windows/system32/drivers/wcifs.sys,2024-06-30 15:47:46,2086-02-07 23:15:17,2024-06-29 04:50:16,wcifs.sys,True,True,True,273538,Microsoft Corporation,70d31c889c7b5127d6ebfee073559ca614984537,,8651290,10.0.22621.3672,241664,,Microsoft® Windows® Operating System,10.0.22621.3672,wcifs,
c:/windows/system32/drivers/wd/wdboot.sys,2024-06-30 15:47:46,2017-02-10 10:02:23,2024-06-25 14:59:07,wdboot.sys,False,True,True,62759,Microsoft Corporation,2a7edba2efc50c29863a87df1f030a5a9f4e1cac,,262442,4.18.24050.7,45056,,Microsoft® Windows® Operating System,4.18.24050.7,wdboot,
c:/windows/system32/drivers/wd/wdfilter.sys,2024-06-30 15:47:46,2055-04-20 20:48:29,2024-06-25 14:59:07,wdfilter.sys,True,True,True,622781,Microsoft Corporation,2c2bffe22316dc774bbb496ab822f71a860cca21,,8651578,4.18.24050.7,614400,,Microsoft® Windows® Operating System,4.18.24050.7,wdfilter,
c:/windows/system32/drivers/wd/wdnisdrv.sys,2024-06-30 15:47:46,2069-09-05 15:43:16,2024-06-25 14:59:07,wdnisdrv.sys,True,True,True,171219,Microsoft Corporation,7ae99dcb9d7e0040777f54a2657db4ab7325c601,,8650810,4.18.24050.7,118784,,Microsoft® Windows® Operating System,4.18.24050.7,wdnisdrv,
c:/windows/system32/drivers/wdf01000.sys,2024-06-30 15:47:46,2061-07-07 03:22:34,2024-06-29 04:50:25,wdf01000.sys,True,True,True,885449,Microsoft Corporation,0bb55368a5662337df26cd9ee86f52ee2745e228,,8651034,1.33.22621.3672,815104,,Microsoft® Windows® Operating System,1.33.22621.1,wdf01000,
c:/windows/system32/drivers/wdiwifi.sys,2024-06-30 15:47:46,2094-01-21 15:48:54,2024-06-29 04:49:59,wdiwifi.sys,True,True,True,1096551,Microsoft Corporation,8bd48b95cf03245afecdf4a26be92277c1d43a9e,,8650778,10.0.22621.3733,1077248,,Microsoft® Windows® Operating System,10.0.22621.3733,wdiwifi,1.15
c:/windows/system32/drivers/wdmcompanionfilter.sys,2024-06-30 15:47:46,2035-02-09 03:17:01,2022-05-07 05:19:26,wdmcompanionfilter.sys,True,True,True,65349,Microsoft Corporation,e467919c25c0805efc5dd8bace62744fa7a5a074,,8650778,10.0.22621.1,53248,,Microsoft® Windows® Operating System,10.0.22621.1,wdmcompanionfilter,1.23
c:/windows/system32/drivers/wfplwfs.sys,2024-06-30 15:47:46,2095-06-24 13:32:33,2024-06-25 07:56:16,wfplwfs.sys,True,True,True,226884,Microsoft Corporation,b57e4a587a7d9f9a3c2dfbb55eacb2e7491bf532,,8651034,10.0.22621.3235,200704,,Microsoft® Windows® Operating System,10.0.22621.2506,wfplwfs,
c:/windows/system32/drivers/wificx.sys,2024-06-30 15:47:46,2050-04-08 17:49:58,2024-06-29 04:49:59,wificx.sys,True,True,True,868945,Microsoft Corporation,530781e6459ec5c32ef4319997d4c48119d978dd,,8650778,10.0.22621.3672,839680,,Microsoft® Windows® Operating System,10.0.22621.3672,wificx,
c:/windows/system32/drivers/wimmount.sys,2024-06-30 15:47:46,2099-11-10 08:34:46,2024-05-23 02:17:50,wimmount.sys,True,True,True,78506,Microsoft Corporation,9465e505d231998d6056a1706a4b2ccdd4f3c312,,8650778,10.0.22621.2506,61440,,Microsoft® Windows® Operating System,10.0.22621.2506,wimmount,
c:/windows/system32/drivers/windowstrustedrt.sys,2024-06-30 15:47:46,1992-03-02 09:10:10,2024-05-23 02:17:36,windowstrustedrt.sys,True,True,True,147972,Microsoft Corporation,486676fdcc539d5f3b7fab7d62c83b935b267371,,8651034,10.0.22621.2506,98304,,Microsoft® Windows® Operating System,10.0.22621.2506,windowstrustedrt,1.15
c:/windows/system32/drivers/windowstrustedrtproxy.sys,2024-06-30 15:47:46,2039-04-14 21:26:17,2022-05-07 05:19:25,windowstrustedrtproxy.sys,True,True,True,117024,Microsoft Corporation,f461a2e10dfe5056a2b62d88ff1172df7aa3eb6b,,8651034,10.0.22621.1,45056,,Microsoft® Windows® Operating System,10.0.22621.1,windowstrustedrtproxy,1.15
c:/windows/system32/drivers/winmad.sys,2024-06-30 15:47:46,2019-06-19 13:18:11,2022-05-07 05:19:04,winmad.sys,True,True,True,86933,Mellanox,a77e8bd9b3fb1ee302a85268d207c0f2b8a7c35b,,8650778,5.50.14695.0,53248,,OpenFabrics Windows,10.0.10011.16384,winmad,
c:/windows/system32/drivers/winnat.sys,2024-06-30 15:47:46,2069-05-09 06:43:01,2024-06-29 04:49:51,winnat.sys,True,True,True,367741,Microsoft Corporation,fc1b1002b65cc4044a42919da146a53551b20368,,8650778,10.0.22621.3672,290816,,Microsoft® Windows® Operating System,10.0.22621.1,winnat,
c:/windows/system32/drivers/winusb.sys,2024-06-30 15:47:46,2073-06-18 11:18:35,2024-05-23 02:17:37,winusb.sys,True,True,True,200989,Microsoft Corporation,f3f9433c1686ddf584323d14acea76e4e3ce97c4,,8650778,10.0.22621.2506,139264,,Microsoft® Windows® Operating System,10.0.22621.2506,winusb,
c:/windows/system32/drivers/winverbs.sys,2024-06-30 15:47:46,2019-06-19 13:18:12,2022-05-07 05:19:04,winverbs.sys,True,True,True,83504,Mellanox,de2df47effa2a85460b3d698985af72216119f21,,8650778,5.50.14695.0,90112,,OpenFabrics Windows,10.0.10011.16384,winverbs,
c:/windows/system32/drivers/wmiacpi.sys,2024-06-30 15:47:46,2023-05-12 23:47:24,2022-05-07 05:19:05,wmiacpi.sys,True,True,True,106371,Microsoft Corporation,bc45e474418be6e6493de43aafe9f8beca7671e5,wmiacpi.inf_amd64_441b5cfd504b2ce6,8650778,10.0.22621.1,53248,wmiacpi.inf,Microsoft® Windows® Operating System,10.0.22621.1,wmiacpi,
c:/windows/system32/drivers/wpdupfltr.sys,2024-06-30 15:47:46,2010-05-01 18:48:20,2022-05-07 06:10:26,wpdupfltr.sys,True,True,True,75462,Microsoft Corporation,cbc5b5b55f640f2d103abaf812b6bdcb1272659d,,8650778,10.0.22621.1,61440,,Microsoft® Windows® Operating System,10.0.22621.1,wpdupfltr,
c:/windows/system32/drivers/ws2ifsl.sys,2024-06-30 15:47:46,1972-11-16 03:34:00,2022-05-07 05:19:29,ws2ifsl.sys,True,True,True,106371,Microsoft Corporation,887af8aaf93734900b8fbbb9e8075852f370cfb8,,8650778,10.0.22621.1,57344,,Microsoft® Windows® Operating System,10.0.22621.1,ws2ifsl,
c:/windows/system32/drivers/wtd.sys,2024-06-30 15:47:46,2048-11-03 01:09:14,2024-06-29 04:51:03,wtd.sys,True,True,True,135901,Microsoft Corporation,84827f9a99a4b7e53103f50f5a121fc3ce530c3c,,8650778,10.0.22621.3672,118784,,Microsoft® Windows® Operating System,10.0.22621.3672,wtd,1.15
c:/windows/system32/drivers/wudfpf.sys,2024-06-30 15:47:46,1996-09-17 04:29:03,2024-05-23 02:17:45,wudfpf.sys,True,True,True,182319,Microsoft Corporation,e4628afd4207d18d2979bcef1dc3130539470932,,8650778,10.0.22621.2506,167936,,Microsoft® Windows® Operating System,10.0.22621.1,wudfpf,
c:/windows/system32/drivers/wudfrd.sys,2024-06-30 15:47:46,2020-02-28 11:49:44,2024-06-29 04:50:26,wudfrd.sys,True,True,True,363555,Microsoft Corporation,866f408c9b04738b2a8853db80d27a0547bd2014,udcdriver.inf_amd64_e790b96c999e8833,8650778,10.0.22621.3672,356352,oem1.inf,Microsoft® Windows® Operating System,10.0.22621.3672,wudfrd,1.33
c:/windows/system32/drivers/xboxgip.sys,2024-06-30 15:47:46,2011-11-22 13:55:47,2024-06-29 04:49:52,xboxgip.sys,True,True,True,418574,Microsoft Corporation,4f1a29e02d3e43379d557f675e7b88eaf2a6d6c4,,8650778,10.0.22621.3672,2002944,,Microsoft® Windows® Operating System,10.0.22621.3672,xboxgip,
c:/windows/system32/drivers/xinputhid.sys,2024-06-30 15:47:46,2054-04-06 03:07:42,2024-06-29 04:49:52,xinputhid.sys,True,True,True,116475,Microsoft Corporation,145c78def2f2b29018dcb528c0b0fa5f1d079de5,,8650778,10.0.22621.3672,94208,,Microsoft® Windows® Operating System,10.0.22621.3672,xinputhid,
c:/windows/system32/driverstore/filerepository/basicdisplay.inf_amd64_02da009b3d736cc1/basicdisplay.sys,2024-06-30 15:47:46,2081-11-11 18:18:52,2022-05-07 05:19:05,basicdisplay.sys,True,True,True,111129,Microsoft Corporation,6c5e51e5356b8ee22bc9621821d4dc2b689169b4,basicdisplay.inf_amd64_02da009b3d736cc1,8650778,10.0.22621.1,94208,basicdisplay.inf,Microsoft® Windows® Operating System,10.0.22621.1,basicdisplay,
c:/windows/system32/driverstore/filerepository/basicrender.inf_amd64_402645b3f1a80dd7/basicrender.sys,2024-06-30 15:47:46,2078-05-04 05:42:17,2024-05-23 02:17:16,basicrender.sys,True,True,True,131219,Microsoft Corporation,acc6ffa4115bfb02002d8a698bbdf110b5d2ca1d,basicrender.inf_amd64_402645b3f1a80dd7,8650778,10.0.22621.2506,73728,basicrender.inf,Microsoft® Windows® Operating System,10.0.22621.2506,basicrender,
c:/windows/system32/driverstore/filerepository/compositebus.inf_amd64_2e50c98177d80a40/compositebus.sys,2024-06-30 15:47:46,2030-09-15 09:46:14,2022-05-07 05:19:01,compositebus.sys,True,True,True,113914,Microsoft Corporation,7e4acb6a1f852556fb290ca9a51ce62ea7527d05,compositebus.inf_amd64_2e50c98177d80a40,8650778,10.0.22621.1,81920,compositebus.inf,Microsoft® Windows® Operating System,10.0.22621.1,compositebus,1.15
c:/windows/system32/driverstore/filerepository/detectionverificationdrv.inf_amd64_14faf567c9234c58/detectionverificationdrv.dll,2024-06-30 15:47:46,2023-04-27 13:08:09,2023-07-25 03:41:14,detectionverificationdrv.dll,False,False,True,938616,Intel Corporation,2301e58e89e67cfbcc462fa6f45b89fa350e3b43,,262220,1.0.2983.0,905216,,DetectionVerificationDrv.dll,1.0.2983.0,detectionverificationdrv,2.15
c:/windows/system32/driverstore/filerepository/dtt_sw.inf_amd64_191d9fb378307f35/ipfumdf.dll,2024-06-30 15:47:46,2023-06-23 17:46:07,2023-06-23 09:40:16,ipfumdf.dll,False,False,True,215536,Intel Corporation,b685c6eac930807600e3633f8cf45b0111084bc1,,262220,1.0.11400.36441,204800,,Intel(R) Innovation Platform Framework,1.0.11400.36441,ipfumdf,2.0
c:/windows/system32/driverstore/filerepository/genericusbfn.inf_amd64_cea150c98a1ca844/genericusbfn.sys,2024-06-30 15:47:46,2065-04-12 02:08:07,2022-05-07 05:19:25,genericusbfn.sys,True,True,True,80644,Microsoft Corporation,00c9c178e3fef91a59bb5458e268e310ed1b025a,,8650778,10.0.22621.1,61440,,Microsoft® Windows® Operating System,10.0.22621.1,genericusbfn,
c:/windows/system32/driverstore/filerepository/genpass.inf_amd64_bef88a423225ecdc/genpass.sys,2024-06-30 15:47:46,2043-06-08 22:48:04,2022-05-07 05:19:00,genpass.sys,True,True,True,81413,Microsoft Corporation,d7ee5d564dde3bd1cf8514fa8e5f2e30d9616c23,,8650778,10.0.22621.1,53248,,Microsoft® Windows® Operating System,10.0.22621.1,genpass,1.15
c:/windows/system32/driverstore/filerepository/googledrivefs31357.inf_amd64_a8bf31a168cf7d00/googledrivefs31357.sys,2024-06-30 15:47:46,2023-09-19 18:53:34,2024-06-25 15:43:10,googledrivefs31357.sys,False,True,True,403615,"Google, Inc.",131c8f3fb6f5baf61361db8fa084b2ff407bb352,,262218,3.1357.1853.0,393216,,Google Drive File Stream,3.1357.1853.0,googledrivefs31357,
c:/windows/system32/driverstore/filerepository/heci.inf_amd64_f44b025d83c4bf24/x64/teedriverw10x64.sys,2024-06-30 15:47:46,2023-09-06 08:10:56,2023-10-16 15:15:58,teedriverw10x64.sys,False,True,True,343108,Intel Corporation,a3b379177f91d4685a94fcd9468b669a711fc785,heci.inf_amd64_f44b025d83c4bf24,262218,2336.5.2.0,323584,oem32.inf,Intel(R) Management Engine Interface,2336.5.2.0,meix64,1.21
c:/windows/system32/driverstore/filerepository/hidcfu.inf_amd64_dc904d6be41a0880/hidcfu.dll,2024-06-30 15:47:46,1980-02-12 12:41:11,2022-05-07 05:19:25,hidcfu.dll,True,False,True,313952,Microsoft Corporation,9a8d1114368dc126ad7c4358c914a2d46e87620a,,8650780,1.0.0.0,290816,,Microsoft,1.0.0.0,hidcfu,2.23
c:/windows/system32/driverstore/filerepository/ialpss2_gpio2_adl.inf_amd64_302e75596cffa74a/ialpss2_gpio2_adl.sys,2024-06-30 15:47:46,2022-09-06 03:10:36,2022-10-17 18:20:04,ialpss2_gpio2_adl.sys,False,True,True,167870,Intel Corporation,d27f254488a0387f6c41ca5ee8b431d00c2603ae,ialpss2_gpio2_adl.inf_amd64_302e75596cffa74a,262218,30.100.2237.26,139264,oem4.inf,Intel(R) Serial IO Driver,30.100.2237.26,ialpss2_gpio2_adl,1.15
c:/windows/system32/driverstore/filerepository/ialpss2_i2c_adl.inf_amd64_e736c048ca307ed2/ialpss2_i2c_adl.sys,2024-06-30 15:47:46,2022-09-06 03:10:00,2022-10-17 18:20:10,ialpss2_i2c_adl.sys,False,True,True,230938,Intel Corporation,6bfd2236551f17708e752998ede8940a47e2b74c,ialpss2_i2c_adl.inf_amd64_e736c048ca307ed2,262218,30.100.2237.26,212992,oem5.inf,Intel(R) Serial IO Driver,30.100.2237.26,ialpss2_i2c_adl,1.15
c:/windows/system32/driverstore/filerepository/iigd_dch.inf_amd64_3e3c24b02b29b334/igdkmdn64.sys,2024-06-30 15:47:46,2023-07-11 14:33:39,2023-08-29 22:14:12,igdkmdn64.sys,False,True,True,50696723,Intel Corporation,0a0493dd8c2ab4b31a0188dada3dbd666fd44b2f,iigd_dch.inf_amd64_3e3c24b02b29b334,262218,31.0.101.4575,50614272,oem18.inf,Intel HD Graphics Drivers for Windows(R),31.0.101.4575,igfxn,
c:/windows/system32/driverstore/filerepository/intcaudiobus.inf_amd64_cb0445dfe5544239/intcaudiobus.sys,2024-06-30 15:47:46,2023-07-18 15:23:22,2023-07-25 03:41:16,intcaudiobus.sys,False,True,True,368909,Intel(R) Corporation,6606af0843fabe8aaf30f68ac80cd97733ad9487,intcaudiobus.inf_amd64_cb0445dfe5544239,262218,10.29.0.9467,327680,oem37.inf,Intel(R) Smart Sound Technology BUS,10.29.00.9467,intcaudiobus,1.15
c:/windows/system32/driverstore/filerepository/intcoed.inf_amd64_33284f5d2f7b1562/intcoed.sys,2024-06-30 15:47:46,2023-07-18 15:25:40,2023-07-25 03:41:24,intcoed.sys,False,True,True,1273865,Intel(R) Corporation,fae6ad8e0419152887e7b9e3f8f0e9342b1097d4,intcoed.inf_amd64_33284f5d2f7b1562,262218,10.29.0.9467,1273856,oem38.inf,Intel(R) Smart Sound Technology OED,10.29.00.9467,intcoed,1.15
c:/windows/system32/driverstore/filerepository/ipf_acpi.inf_amd64_4c3f63d0ffe9d9b8/ipf_acpi.sys,2024-06-30 15:47:46,2023-06-26 15:48:48,2023-06-27 16:10:58,ipf_acpi.sys,False,True,True,98295,Intel Corporation,4ba8906dd50afc7ca3f61e4de98e417def062b50,ipf_acpi.inf_amd64_4c3f63d0ffe9d9b8,262218,1.0.11400.36477,90112,oem60.inf,Intel(R) Innovation Platform Framework,1.0.11400.36477,ipf_acpi,1.15
c:/windows/system32/driverstore/filerepository/ipf_cpu.inf_amd64_ac13c23bf8b4219a/ipf_cpu.sys,2024-06-30 15:47:46,2023-06-26 15:48:48,2023-06-27 16:11:58,ipf_cpu.sys,False,True,True,105716,Intel Corporation,4ef1ad263e2be62f1d85d9adb29a782dc43f59a2,ipf_cpu.inf_amd64_ac13c23bf8b4219a,262218,1.0.11400.36477,86016,oem61.inf,Intel(R) Innovation Platform Framework,1.0.11400.36477,ipf_cpu,1.15
c:/windows/system32/driverstore/filerepository/ipf_cpu.inf_amd64_ac13c23bf8b4219a/ipf_lf.sys,2024-06-30 15:47:46,2023-06-26 15:49:09,2023-06-27 16:12:18,ipf_lf.sys,False,True,True,509973,Intel Corporation,c1fb03c86e3e4fed82a44eaec23fe7794c871b24,,262218,1.0.11400.36477,479232,,Intel(R) Innovation Platform Framework,1.0.11400.36477,ipf_lf,1.15
c:/windows/system32/driverstore/filerepository/ipf_cpu.inf_amd64_ac13c23bf8b4219a/ipf_umdf2.dll,2024-06-30 15:47:46,2023-06-26 15:50:19,2023-06-27 16:12:24,ipf_umdf2.dll,False,False,True,1255997,Intel Corporation,cd0911cb9882ce5b8a70101890d0ae61dfbcea24,,262220,1.0.11400.36477,1245184,,Intel(R) Innovation Platform Framework,1.0.11400.36477,ipf_umdf2,2.0
c:/windows/system32/driverstore/filerepository/nvlt.inf_amd64_0b8e6e84a763c0c6/nvlddmkm.sys,2024-06-30 15:47:46,2023-11-30 06:54:41,2023-12-19 05:53:26,nvlddmkm.sys,False,True,True,58791809,NVIDIA Corporation,b3effa95db5164024b5e7b7e70d5645b4a8be47e,nvlt.inf_amd64_0b8e6e84a763c0c6,262218,31.0.15.4630,59875328,oem25.inf,"NVIDIA Windows Kernel Mode Driver, Version 546.30 ",31.0.15.4630,nvlddmkm,
c:/windows/system32/driverstore/filerepository/nvmoduletracker.inf_amd64_0c1cc60a4b422185/nvmoduletracker.sys,2024-06-30 15:47:46,2022-05-13 13:38:38,2022-07-13 09:27:36,nvmoduletracker.sys,False,True,True,102714,NVIDIA Corporation,d3bd518ba2682af9a71de603c7ad15d2c383e5b4,nvmoduletracker.inf_amd64_0c1cc60a4b422185,262218,103.0.0.0,53248,oem30.inf,Process and module monitoring driver,1.03.0.0,nvmoduletracker,1.11
c:/windows/system32/driverstore/filerepository/prm.inf_amd64_de435dc5c75d64a5/prm.sys,2024-06-30 15:47:46,2008-07-08 11:55:49,2022-05-07 05:19:03,prm.sys,True,True,True,72470,Microsoft Corporation,f817b708d040e01fbf0a1474a516231e3632eb91,,8651034,10.0.22621.1,57344,,Microsoft® Windows® Operating System,10.0.22621.1,prm,1.15
c:/windows/system32/driverstore/filerepository/rt68cx21x64.inf_amd64_bf5ba48ee4160df0/rt68cx21x64.sys,2024-06-30 15:47:46,2023-07-17 09:13:56,2023-07-25 00:06:22,rt68cx21x64.sys,False,True,True,758395,"Realtek                                        ",bb84a446dcf7d7be4a00316c553df0bd4c461dd8,rt68cx21x64.inf_amd64_bf5ba48ee4160df0,262218,1168.15.717.2023,749568,oem58.inf,"Realtek PCIe Ethernet Controller                                        ",1168.015.0717.2023,rt68cx21,1.33
c:/windows/system32/driverstore/filerepository/rtcx21x64.inf_amd64_516e5c9b75c49dc2/rtcx21x64.sys,2024-06-30 15:47:46,2021-10-04 06:54:20,2022-05-06 13:08:00,rtcx21x64.sys,True,True,True,572148,"Realtek                                        ",bd796381ded9399e565c6415ec75e50f07e3def0,,8650778,1.0.0.14,557056,,"Realtek PCIe Adapter                                        ",1.0.0.14,rtcx21,1.31
c:/windows/system32/driverstore/filerepository/storfwupdate.inf_amd64_c74d19bcd4e2cfca/storfwupdate.dll,2024-06-30 15:47:46,2054-07-08 05:46:57,2022-05-07 05:19:25,storfwupdate.dll,True,False,True,255105,Microsoft Corporation,3eae651222e4c9a12094e4561d73f500ba656f2b,,8650780,1.0.0.0,245760,,Microsoft,1.0.0.0,storfwupdate,2.23
c:/windows/system32/driverstore/filerepository/swenum.inf_amd64_d84a235075a8ff73/swenum.sys,2024-06-30 15:47:46,1973-11-15 23:21:51,2022-05-07 05:19:02,swenum.sys,True,True,True,89538,Microsoft Corporation,b1e87382dbd101fca5884832ec2b4cb3f8695ebc,swenum.inf_amd64_d84a235075a8ff73,8650778,10.0.22621.1,49152,swenum.inf,Microsoft® Windows® Operating System,10.0.22621.1,swenum,
c:/windows/system32/driverstore/filerepository/uefi.inf_amd64_3abb917fc03c6fa8/uefi.sys,2024-06-30 15:47:46,1978-08-17 09:54:56,2022-05-07 05:19:03,uefi.sys,True,True,True,83271,Microsoft Corporation,5aaab4e9ad3fa2b0b158ba5622906021d246adcf,uefi.inf_amd64_3abb917fc03c6fa8,8650778,10.0.22621.1,69632,uefi.inf,Microsoft® Windows® Operating System,10.0.22621.1,uefi,
c:/windows/system32/driverstore/filerepository/ufxchipidea.inf_amd64_a479fc09885aecbd/ufxchipidea.sys,2024-06-30 15:47:46,1970-04-24 00:25:25,2024-05-23 02:17:37,ufxchipidea.sys,True,True,True,194037,Microsoft Corporation,92bbee496ae0a7543e84891c6fd08181cdb5869c,,8650778,10.0.22621.2506,131072,,Microsoft® Windows® Operating System,10.0.22621.2506,ufxchipidea,
c:/windows/system32/driverstore/filerepository/umbus.inf_amd64_3702527f0d5a77cf/umbus.sys,2024-06-30 15:47:46,2051-06-25 16:37:30,2024-05-23 02:17:15,umbus.sys,True,True,True,114106,Microsoft Corporation,807c34cbdd38dbe789edc16ccdb3af428f0e3f1b,umbus.inf_amd64_3702527f0d5a77cf,8650778,10.0.22621.2506,94208,umbus.inf,Microsoft® Windows® Operating System,10.0.22621.2506,umbus,1.15
